,image,X1,Y1,X3,Y2,X5,Y3,X7,Y4,X9,Y5,X11,Y6,X13,Y7,X15,Y8,X17,Y9,X19,Y10,X21,Y11,X23,Y12,X25,Y13,X27,Y14,X29,Y15,X31,Y16,act_id
12994,000252176.jpg,0.0,0.0,0.0,0.0,867.0,990.0,1008.0,1052.0,0.0,0.0,0.0,0.0,938.0,1021.0,1096.0,494.0,1108.1698,468.1198,1241.8302,183.8802,681.0,556.0,726.0,390.0,946.0,411.0,1246.0,576.0,1215.0,862.0,984.0,914.0,637.0
12995,011156899.jpg,0.0,0.0,1046.0,1028.0,1021.0,745.0,1201.0,730.0,1242.0,1018.0,0.0,0.0,1111.0,738.0,1053.0,307.0,1058.2232,277.9997,1114.7768,-35.9997,624.0,742.0,708.0,584.0,832.0,320.0,1273.0,293.0,1428.0,590.0,1403.0,786.0,637.0
12996,041618766.jpg,0.0,0.0,817.0,987.0,823.0,718.0,969.0,733.0,978.0,1003.0,0.0,0.0,896.0,726.0,907.0,348.0,906.1938,335.4679,885.8062,18.5321,640.0,671.0,711.0,510.0,733.0,348.0,1080.0,348.0,1232.0,516.0,1391.0,683.0,637.0
12997,079002676.jpg,0.0,0.0,1039.0,907.0,1008.0,593.0,1091.0,600.0,1129.0,911.0,0.0,0.0,1050.0,597.0,1039.0,223.0,1040.0776,233.6822,1014.9224,-15.6822,1026.0,514.0,936.0,425.0,915.0,232.0,1163.0,214.0,1208.0,376.0,1163.0,493.0,637.0
12998,043871155.jpg,0.0,0.0,907.0,854.0,956.0,618.0,1115.0,637.0,1080.0,882.0,0.0,0.0,1036.0,628.0,1090.0,265.0,1107.8191,210.5341,1178.1809,-4.5341,835.0,578.0,829.0,410.0,956.0,237.0,1223.0,293.0,1260.0,497.0,1177.0,544.0,637.0
12999,062269324.jpg,969.0,882.0,947.0,742.0,913.0,612.0,1021.0,618.0,1040.0,736.0,1074.0,882.0,967.0,615.0,950.0,364.0,946.2903,356.1282,871.7097,197.8718,820.0,488.0,820.0,469.0,857.0,376.0,1043.0,352.0,1118.0,466.0,1056.0,538.0,637.0
13000,092001578.jpg,0.0,0.0,587.0,798.0,519.0,556.0,718.0,528.0,783.0,770.0,0.0,0.0,619.0,542.0,558.0,150.0,559.2296,146.5003,621.7704,-31.5003,0.0,0.0,200.0,57.0,404.0,125.0,711.0,175.0,932.0,317.0,1028.0,472.0,637.0
13001,004640436.jpg,460.0,884.0,487.0,706.0,383.0,509.0,393.0,472.0,444.0,617.0,408.0,809.0,388.0,491.0,319.0,223.0,321.4051,211.1696,353.5949,52.8304,369.0,566.0,292.0,420.0,280.0,242.0,357.0,203.0,429.0,294.0,528.0,338.0,637.0
13002,034261137.jpg,678.0,635.0,691.0,487.0,716.0,290.0,816.0,295.0,825.0,480.0,825.0,638.0,766.0,293.0,805.0,104.0,808.0592,99.459,865.9408,13.541,725.0,274.0,701.0,202.0,739.0,89.0,870.0,118.0,883.0,224.0,845.0,277.0,637.0
13003,002280766.jpg,653.0,651.0,670.0,478.0,690.0,299.0,764.0,296.0,771.0,461.0,782.0,633.0,727.0,298.0,695.0,107.0,694.5136,96.2011,690.4864,6.7989,727.0,255.0,631.0,237.0,635.0,121.0,755.0,93.0,854.0,137.0,821.0,174.0,637.0
13004,027225182.jpg,0.0,0.0,0.0,0.0,539.0,628.0,692.0,613.0,0.0,0.0,0.0,0.0,616.0,621.0,610.0,294.0,613.4672,252.2427,629.5328,58.7573,466.0,547.0,435.0,444.0,479.0,295.0,741.0,293.0,768.0,512.0,745.0,497.0,637.0
13005,086200647.jpg,0.0,0.0,0.0,0.0,620.0,644.0,716.0,635.0,0.0,0.0,0.0,0.0,668.0,640.0,628.0,287.0,632.1713,238.78,648.8287,46.22,480.0,532.0,445.0,453.0,500.0,299.0,755.0,274.0,822.0,433.0,787.0,529.0,637.0
13006,003660972.jpg,638.0,658.0,643.0,473.0,636.0,283.0,681.0,287.0,735.0,461.0,756.0,601.0,659.0,285.0,822.0,232.0,857.8915,236.0913,979.1085,249.9087,765.0,423.0,755.0,315.0,821.0,236.0,823.0,227.0,803.0,358.0,895.0,398.0,637.0
13007,043614710.jpg,0.0,0.0,0.0,0.0,926.0,556.0,998.0,553.0,0.0,0.0,0.0,0.0,962.0,555.0,966.0,325.0,947.9853,281.2201,898.0147,159.7799,872.0,549.0,899.0,461.0,891.0,334.0,1041.0,315.0,1086.0,438.0,1000.0,516.0,637.0
13008,011756707.jpg,0.0,0.0,603.0,615.0,743.0,553.0,950.0,553.0,1039.0,576.0,0.0,0.0,847.0,553.0,804.0,209.0,804.941,219.0539,784.059,-4.0539,572.0,355.0,483.0,425.0,630.0,204.0,977.0,214.0,1023.0,481.0,880.0,384.0,637.0
13009,062307103.jpg,335.0,452.0,333.0,374.0,333.0,286.0,368.0,285.0,367.0,385.0,367.0,462.0,351.0,286.0,360.0,204.0,358.0,189.0,351.0,136.0,316.0,261.0,329.0,232.0,327.0,201.0,392.0,206.0,419.0,248.0,360.0,231.0,-1.0
13010,073675635.jpg,511.0,400.0,469.0,317.0,485.0,254.0,495.0,255.0,452.0,335.0,531.0,295.0,490.0,255.0,481.0,142.0,475.9814,126.2751,456.0186,63.7249,444.0,207.0,489.0,209.0,477.0,146.0,485.0,138.0,535.0,176.0,496.0,238.0,640.0
13011,034910412.jpg,635.0,388.0,580.0,323.0,534.0,231.0,537.0,231.0,450.0,285.0,534.0,351.0,536.0,231.0,534.0,105.0,529.0,87.0,512.0,19.0,459.0,143.0,507.0,168.0,510.0,112.0,557.0,98.0,628.0,131.0,588.0,200.0,-1.0
13012,094439770.jpg,426.0,385.0,425.0,314.0,425.0,218.0,467.0,217.0,452.0,312.0,452.0,352.0,446.0,218.0,449.0,120.0,450.6074,97.898,455.3926,32.102,416.0,171.0,380.0,180.0,401.0,117.0,497.0,123.0,511.0,160.0,498.0,205.0,640.0
13013,070926209.jpg,3.0,581.0,145.0,540.0,206.0,384.0,263.0,386.0,332.0,541.0,336.0,699.0,235.0,385.0,260.0,170.0,267.7813,149.1263,315.2187,21.8737,334.0,279.0,255.0,301.0,259.0,179.0,261.0,161.0,214.0,238.0,309.0,273.0,640.0
13014,042179882.jpg,339.0,485.0,418.0,456.0,412.0,327.0,469.0,325.0,493.0,447.0,497.0,588.0,441.0,326.0,440.0,166.0,444.5464,149.6054,468.4536,63.3946,440.0,250.0,363.0,250.0,412.0,171.0,468.0,161.0,421.0,234.0,488.0,242.0,640.0
13015,042646480.jpg,518.0,521.0,537.0,418.0,498.0,298.0,556.0,293.0,578.0,424.0,510.0,445.0,527.0,296.0,534.0,147.0,533.5584,113.214,532.4416,27.786,512.0,235.0,449.0,235.0,486.0,153.0,581.0,141.0,587.0,196.0,599.0,229.0,640.0
13016,091868418.jpg,486.0,667.0,539.0,536.0,486.0,373.0,535.0,364.0,549.0,543.0,454.0,534.0,511.0,369.0,504.0,164.0,505.3239,147.7063,515.6761,20.2937,503.0,231.0,422.0,286.0,464.0,168.0,544.0,159.0,528.0,249.0,565.0,267.0,640.0
13017,057640469.jpg,417.0,465.0,406.0,378.0,406.0,311.0,362.0,314.0,369.0,417.0,377.0,506.0,384.0,313.0,378.0,180.0,378.3479,176.7995,387.6521,91.2005,482.0,258.0,460.0,219.0,418.0,180.0,338.0,180.0,303.0,247.0,335.0,219.0,640.0
13018,070637921.jpg,522.0,447.0,524.0,453.0,524.0,387.0,567.0,387.0,574.0,452.0,576.0,517.0,546.0,387.0,557.0,298.0,555.7451,280.9696,551.2549,220.0304,535.0,335.0,494.0,338.0,522.0,288.0,591.0,307.0,594.0,340.0,601.0,346.0,640.0
13019,041703522.jpg,448.0,429.0,451.0,415.0,437.0,351.0,490.0,349.0,504.0,434.0,511.0,530.0,464.0,350.0,465.0,249.0,464.666,241.8188,461.334,170.1812,411.0,341.0,400.0,291.0,422.0,250.0,507.0,248.0,535.0,291.0,530.0,323.0,640.0
13020,072355929.jpg,0.0,0.0,0.0,0.0,424.0,497.0,490.0,495.0,0.0,0.0,0.0,0.0,457.0,496.0,485.0,343.0,488.7057,326.1183,508.2943,236.8817,333.0,460.0,361.0,391.0,434.0,335.0,535.0,350.0,558.0,409.0,578.0,447.0,640.0
13021,020828559.jpg,573.0,248.0,497.0,259.0,400.0,275.0,395.0,231.0,512.0,246.0,581.0,205.0,398.0,253.0,253.0,252.0,261.6044,255.2697,194.3956,229.7303,144.0,341.0,181.0,309.0,222.0,273.0,283.0,230.0,370.0,240.0,435.0,277.0,261.0
13022,004201859.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,284.0,263.7847,285.272,423.2153,193.728,59.0,464.0,9.0,309.0,187.0,197.0,344.0,371.0,446.0,410.0,621.0,510.0,261.0
13023,006941696.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,238.0,1100.3467,239.4295,902.6533,205.5705,752.0,357.0,950.0,315.0,1054.0,255.0,1130.0,220.0,1225.0,468.0,1085.0,485.0,261.0
13024,000742031.jpg,0.0,0.0,0.0,0.0,80.0,384.0,102.0,561.0,0.0,0.0,0.0,0.0,91.0,473.0,511.0,439.0,532.3626,438.442,757.6374,432.558,911.0,338.0,710.0,200.0,487.0,342.0,535.0,535.0,739.0,570.0,857.0,576.0,261.0
13025,084538695.jpg,550.0,511.0,529.0,439.0,519.0,334.0,632.0,322.0,671.0,408.0,675.0,504.0,576.0,328.0,589.0,179.0,592.2575,157.8824,614.7425,12.1176,657.0,219.0,595.0,252.0,509.0,184.0,669.0,174.0,819.0,217.0,716.0,176.0,641.0
13026,060924631.jpg,511.0,319.0,662.0,341.0,813.0,361.0,791.0,411.0,653.0,380.0,487.0,370.0,802.0,386.0,1011.0,416.0,1028.8626,415.273,1165.1374,409.727,969.0,321.0,991.0,348.0,1021.0,364.0,1001.0,468.0,980.0,528.0,933.0,573.0,641.0
13027,060950160.jpg,0.0,0.0,491.0,135.0,289.0,77.0,285.0,143.0,545.0,217.0,0.0,0.0,287.0,110.0,56.0,83.0,70.433,103.8004,7.567,13.1996,0.0,0.0,0.0,0.0,14.0,60.0,98.0,106.0,182.0,221.0,92.0,247.0,641.0
13028,029653443.jpg,0.0,0.0,353.0,285.0,418.0,186.0,558.0,149.0,611.0,255.0,554.0,400.0,488.0,168.0,454.0,88.0,433.6677,140.8641,489.3323,-3.8641,191.0,132.0,262.0,73.0,350.0,100.0,557.0,76.0,666.0,58.0,696.0,132.0,641.0
13029,016582998.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,512.0,613.8923,530.3671,632.1077,371.6329,464.0,694.0,448.0,661.0,520.0,516.0,712.0,508.0,812.0,619.0,805.0,574.0,642.0
13030,005314959.jpg,491.0,642.0,496.0,543.0,502.0,443.0,577.0,432.0,606.0,543.0,632.0,674.0,540.0,438.0,544.0,284.0,544.4591,281.3051,566.5409,151.6949,445.0,381.0,415.0,390.0,475.0,292.0,612.0,275.0,663.0,358.0,697.0,370.0,642.0
13031,019160336.jpg,522.0,710.0,564.0,541.0,609.0,360.0,693.0,370.0,672.0,523.0,636.0,708.0,651.0,365.0,685.0,154.0,693.0,115.0,715.0,9.0,530.0,299.0,557.0,252.0,600.0,139.0,769.0,168.0,787.0,295.0,831.0,214.0,642.0
13032,026773722.jpg,651.0,396.0,646.0,325.0,701.0,284.0,712.0,282.0,729.0,412.0,756.0,489.0,707.0,283.0,592.0,244.0,586.7804,243.2226,503.2196,230.7774,521.0,339.0,558.0,295.0,594.0,247.0,589.0,240.0,603.0,297.0,603.0,359.0,642.0
13033,028231106.jpg,418.0,671.0,373.0,618.0,355.0,556.0,391.0,553.0,363.0,649.0,407.0,715.0,373.0,555.0,350.0,459.0,349.0831,456.8935,313.9169,376.1065,277.0,554.0,304.0,505.0,314.0,450.0,386.0,468.0,431.0,506.0,394.0,472.0,642.0
13034,021782459.jpg,629.0,588.0,647.0,452.0,661.0,320.0,730.0,330.0,714.0,454.0,690.0,588.0,696.0,325.0,711.0,146.0,711.3286,130.6647,713.6714,21.3353,562.0,304.0,614.0,243.0,649.0,151.0,773.0,141.0,789.0,235.0,814.0,316.0,642.0
13035,067665830.jpg,0.0,0.0,0.0,0.0,657.0,611.0,795.0,594.0,0.0,0.0,0.0,0.0,726.0,603.0,687.0,286.0,671.9272,204.1764,646.0728,63.8236,501.0,648.0,537.0,475.0,566.0,317.0,807.0,255.0,878.0,361.0,874.0,485.0,642.0
13036,009113217.jpg,0.0,0.0,854.0,706.0,809.0,535.0,889.0,528.0,932.0,678.0,0.0,0.0,849.0,532.0,818.0,366.0,822.707,339.9545,843.293,226.0455,756.0,466.0,689.0,451.0,753.0,366.0,882.0,365.0,908.0,460.0,968.0,484.0,642.0
13037,014720246.jpg,664.0,542.0,704.0,427.0,702.0,276.0,764.0,277.0,828.0,327.0,781.0,472.0,733.0,277.0,791.0,138.0,799.6634,124.113,850.3366,42.887,833.0,271.0,757.0,204.0,764.0,128.0,817.0,147.0,822.0,231.0,833.0,317.0,642.0
13038,050882145.jpg,0.0,0.0,0.0,0.0,415.0,688.0,514.0,669.0,0.0,0.0,0.0,0.0,465.0,679.0,447.0,408.0,442.3899,351.4212,429.6101,194.5788,316.0,685.0,335.0,554.0,356.0,424.0,537.0,391.0,585.0,525.0,617.0,640.0,642.0
13039,092189580.jpg,566.0,599.0,597.0,495.0,545.0,365.0,597.0,359.0,605.0,464.0,601.0,555.0,571.0,362.0,599.0,205.0,612.0141,195.6565,741.9859,102.3435,532.0,355.0,520.0,340.0,561.0,231.0,636.0,179.0,634.0,280.0,648.0,334.0,642.0
13040,085956759.jpg,0.0,0.0,392.0,700.0,121.0,677.0,255.0,681.0,487.0,700.0,0.0,0.0,188.0,679.0,391.0,471.0,418.2432,445.8094,655.7568,226.1906,0.0,0.0,0.0,0.0,262.0,433.0,520.0,508.0,0.0,0.0,0.0,0.0,642.0
13041,096875344.jpg,516.0,577.0,596.0,491.0,596.0,322.0,670.0,333.0,694.0,488.0,684.0,615.0,633.0,328.0,655.0,151.0,660.2009,113.2367,672.7991,21.7633,570.0,353.0,574.0,245.0,596.0,151.0,713.0,151.0,802.0,165.0,776.0,69.0,642.0
13042,065047907.jpg,0.0,0.0,856.0,581.0,819.0,375.0,902.0,360.0,957.0,541.0,920.0,675.0,861.0,368.0,829.0,174.0,822.4086,119.8038,808.5914,6.1962,741.0,404.0,743.0,305.0,745.0,185.0,913.0,163.0,955.0,279.0,992.0,395.0,642.0
13043,062281892.jpg,881.0,967.0,804.0,837.0,790.0,669.0,870.0,636.0,793.0,837.0,865.0,986.0,830.0,653.0,793.0,462.0,777.6689,437.3818,704.3311,319.6182,666.0,619.0,754.0,580.0,752.0,489.0,834.0,434.0,934.0,545.0,953.0,647.0,642.0
13044,054373896.jpg,0.0,0.0,1139.0,1021.0,1102.0,689.0,1251.0,674.0,1346.0,993.0,0.0,0.0,1177.0,682.0,1185.0,287.0,1186.8403,243.398,1196.1597,22.602,1041.0,762.0,1002.0,567.0,1057.0,299.0,1312.0,275.0,1315.0,512.0,1364.0,735.0,642.0
13045,038606793.jpg,0.0,0.0,0.0,0.0,894.0,897.0,1186.0,901.0,0.0,0.0,0.0,0.0,1040.0,899.0,1036.0,283.0,1035.3291,267.3769,1022.6709,-27.3769,804.0,572.0,745.0,432.0,801.0,289.0,1270.0,277.0,1391.0,451.0,1267.0,621.0,642.0
13046,044253722.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,389.0,727.1099,340.4404,732.8901,87.5596,0.0,0.0,535.0,621.0,578.0,404.0,874.0,373.0,938.0,566.0,1014.0,661.0,642.0
13047,052360057.jpg,0.0,0.0,0.0,0.0,638.0,603.0,743.0,605.0,0.0,0.0,0.0,0.0,691.0,604.0,711.0,344.0,711.158,308.9329,711.842,157.0671,594.0,543.0,572.0,487.0,609.0,344.0,812.0,344.0,830.0,485.0,836.0,543.0,642.0
13048,012839617.jpg,0.0,0.0,0.0,0.0,710.0,563.0,818.0,582.0,0.0,0.0,0.0,0.0,764.0,573.0,784.0,328.0,784.0529,323.368,785.9471,157.632,646.0,551.0,646.0,439.0,685.0,330.0,882.0,326.0,894.0,470.0,886.0,605.0,642.0
13049,035948773.jpg,0.0,0.0,504.0,713.0,537.0,668.0,625.0,670.0,717.0,713.0,0.0,0.0,581.0,669.0,597.0,519.0,601.2002,500.8404,626.7998,390.1596,555.0,615.0,451.0,606.0,527.0,518.0,666.0,520.0,741.0,592.0,678.0,588.0,642.0
13050,097966813.jpg,0.0,0.0,0.0,0.0,801.0,572.0,929.0,594.0,0.0,0.0,0.0,0.0,865.0,583.0,899.0,237.0,883.1483,202.366,795.8517,11.634,632.0,419.0,774.0,373.0,803.0,233.0,994.0,241.0,1074.0,450.0,917.0,400.0,642.0
13051,011852803.jpg,0.0,0.0,0.0,0.0,934.0,548.0,1043.0,548.0,0.0,0.0,0.0,0.0,989.0,548.0,984.0,322.0,980.7293,291.4737,966.2707,156.5263,851.0,575.0,866.0,455.0,888.0,316.0,1080.0,328.0,1127.0,466.0,1169.0,595.0,642.0
13052,025852474.jpg,0.0,0.0,0.0,0.0,483.0,564.0,556.0,557.0,0.0,0.0,0.0,0.0,520.0,561.0,507.0,278.0,515.6002,253.14,562.3998,117.86,579.0,391.0,436.0,403.0,431.0,271.0,583.0,284.0,577.0,405.0,633.0,534.0,642.0
13053,089129293.jpg,0.0,0.0,535.0,563.0,677.0,646.0,580.0,677.0,429.0,609.0,0.0,0.0,629.0,662.0,608.0,394.0,603.5251,382.8786,544.4749,236.1214,576.0,419.0,625.0,518.0,654.0,373.0,561.0,415.0,530.0,570.0,475.0,423.0,642.0
13054,048271005.jpg,0.0,0.0,182.0,390.0,186.0,301.0,227.0,301.0,230.0,388.0,238.0,474.0,207.0,301.0,197.0,208.0,194.0,188.0,188.0,124.0,189.0,292.0,175.0,251.0,163.0,206.0,231.0,209.0,247.0,269.0,220.0,315.0,642.0
13055,013563720.jpg,0.0,0.0,391.0,454.0,318.0,347.0,379.0,346.0,393.0,449.0,0.0,0.0,349.0,347.0,377.0,203.0,374.3327,208.0012,419.6673,122.9988,316.0,329.0,276.0,277.0,331.0,204.0,423.0,201.0,460.0,296.0,492.0,385.0,642.0
13056,038423054.jpg,571.0,389.0,570.0,333.0,558.0,279.0,588.0,282.0,583.0,334.0,573.0,384.0,573.0,281.0,573.0,212.0,575.3774,198.6003,581.6226,163.3997,534.0,240.0,544.0,250.0,552.0,213.0,594.0,210.0,604.0,250.0,622.0,236.0,642.0
13057,005202985.jpg,0.0,0.0,558.0,435.0,557.0,305.0,607.0,300.0,635.0,391.0,0.0,0.0,582.0,303.0,568.0,158.0,574.2115,130.3488,592.7885,47.6512,534.0,272.0,481.0,230.0,518.0,157.0,617.0,158.0,624.0,230.0,629.0,312.0,642.0
13058,043822749.jpg,0.0,0.0,0.0,0.0,648.0,447.0,713.0,448.0,0.0,0.0,0.0,0.0,681.0,448.0,696.0,244.0,702.5506,232.4047,776.4494,101.5953,790.0,455.0,778.0,362.0,763.0,247.0,629.0,240.0,591.0,365.0,0.0,0.0,642.0
13059,080663612.jpg,572.0,470.0,579.0,369.0,560.0,292.0,598.0,295.0,580.0,352.0,562.0,409.0,579.0,294.0,603.0,191.0,605.1955,179.6352,617.8045,114.3648,514.0,220.0,505.0,238.0,563.0,186.0,643.0,196.0,645.0,238.0,628.0,273.0,642.0
13060,058596918.jpg,734.0,904.0,667.0,798.0,657.0,644.0,755.0,641.0,708.0,824.0,695.0,1017.0,706.0,643.0,710.0,428.0,703.2153,409.9421,651.7847,273.0579,590.0,657.0,603.0,544.0,634.0,433.0,785.0,423.0,819.0,536.0,829.0,659.0,642.0
13061,020058403.jpg,1064.0,1000.0,1099.0,912.0,1128.0,781.0,1182.0,768.0,1171.0,931.0,1163.0,1051.0,1155.0,775.0,1145.0,613.0,1159.7658,593.6468,1233.2342,497.3532,1091.0,797.0,1070.0,698.0,1107.0,605.0,1182.0,621.0,1158.0,656.0,1160.0,728.0,642.0
13062,034389384.jpg,0.0,0.0,411.0,463.0,400.0,345.0,449.0,338.0,509.0,431.0,0.0,0.0,425.0,342.0,416.0,219.0,415.5291,201.1068,413.4709,122.8932,305.0,350.0,329.0,298.0,365.0,223.0,467.0,215.0,492.0,278.0,514.0,331.0,642.0
13063,084524210.jpg,287.0,447.0,281.0,313.0,284.0,210.0,330.0,203.0,327.0,303.0,342.0,413.0,307.0,207.0,304.0,79.0,301.0346,61.0223,290.9654,-0.022331,209.0,123.0,230.0,148.0,259.0,84.0,349.0,73.0,388.0,138.0,378.0,150.0,642.0
13064,008785618.jpg,254.0,440.0,254.0,341.0,256.0,217.0,293.0,214.0,313.0,330.0,331.0,414.0,275.0,216.0,286.0,90.0,283.8349,71.4418,274.1651,-11.4418,188.0,160.0,225.0,171.0,236.0,99.0,336.0,80.0,363.0,151.0,346.0,151.0,642.0
13065,085793065.jpg,333.0,331.0,341.0,281.0,329.0,214.0,366.0,211.0,359.0,277.0,341.0,313.0,348.0,213.0,352.0,134.0,351.8439,120.4152,351.1561,60.5848,323.0,185.0,300.0,187.0,318.0,135.0,385.0,132.0,390.0,178.0,414.0,175.0,642.0
13066,048369003.jpg,753.0,268.0,713.0,222.0,712.0,151.0,744.0,149.0,750.0,242.0,0.0,0.0,728.0,150.0,727.0,48.0,721.5192,38.328,698.4808,-2.328,663.0,90.0,676.0,110.0,695.0,53.0,759.0,42.0,796.0,104.0,757.0,95.0,642.0
13067,083714743.jpg,0.0,0.0,252.0,456.0,242.0,329.0,314.0,325.0,325.0,437.0,0.0,0.0,278.0,327.0,257.0,163.0,257.6372,160.5708,288.3628,43.4292,209.0,285.0,140.0,237.0,208.0,169.0,305.0,157.0,287.0,211.0,316.0,230.0,642.0
13068,031800642.jpg,742.0,562.0,791.0,513.0,878.0,439.0,923.0,445.0,998.0,530.0,1011.0,570.0,901.0,442.0,940.0,394.0,943.0715,384.6795,965.9285,315.3205,872.0,495.0,867.0,439.0,888.0,386.0,992.0,402.0,1009.0,426.0,1005.0,484.0,643.0
13069,033884295.jpg,495.0,629.0,599.0,580.0,624.0,505.0,646.0,505.0,705.0,526.0,748.0,612.0,635.0,505.0,696.0,414.0,699.6514,405.3157,729.3486,334.6843,589.0,462.0,623.0,433.0,678.0,406.0,714.0,421.0,757.0,428.0,809.0,433.0,643.0
13070,075160487.jpg,695.0,613.0,671.0,558.0,635.0,508.0,607.0,508.0,577.0,562.0,561.0,616.0,621.0,508.0,623.0,432.0,622.2398,419.2669,619.7602,377.7331,670.0,480.0,676.0,466.0,649.0,432.0,597.0,431.0,575.0,453.0,580.0,492.0,643.0
13071,078499617.jpg,0.0,0.0,0.0,0.0,280.0,696.0,322.0,714.0,0.0,0.0,0.0,0.0,301.0,705.0,367.0,312.0,391.8694,268.2901,507.1306,65.7099,623.0,650.0,433.0,543.0,379.0,322.0,355.0,301.0,479.0,493.0,654.0,497.0,643.0
13072,022964468.jpg,0.0,0.0,861.0,644.0,652.0,506.0,571.0,504.0,493.0,679.0,0.0,0.0,612.0,505.0,673.0,287.0,671.5706,254.9186,665.4294,117.0814,900.0,251.0,877.0,334.0,744.0,272.0,601.0,302.0,528.0,384.0,509.0,444.0,643.0
13073,097287132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,324.0,380.6961,279.6515,464.3039,27.3485,659.0,599.0,400.0,493.0,237.0,322.0,495.0,326.0,669.0,427.0,907.0,506.0,643.0
13074,008449010.jpg,958.0,609.0,822.0,518.0,698.0,400.0,702.0,421.0,545.0,561.0,675.0,685.0,700.0,411.0,597.0,274.0,601.1793,300.3958,573.8207,127.6042,528.0,24.0,454.0,123.0,543.0,218.0,650.0,330.0,710.0,415.0,638.0,381.0,643.0
13075,006850296.jpg,810.0,535.0,757.0,451.0,786.0,356.0,796.0,353.0,743.0,438.0,709.0,538.0,791.0,355.0,770.0,241.0,763.6804,213.9783,747.3196,144.0217,786.0,352.0,791.0,294.0,758.0,244.0,782.0,238.0,806.0,293.0,796.0,367.0,643.0
13076,059550422.jpg,0.0,0.0,905.0,619.0,889.0,472.0,833.0,479.0,755.0,635.0,0.0,0.0,861.0,476.0,777.0,232.0,778.0041,207.3268,782.9959,84.6732,822.0,440.0,866.0,371.0,822.0,231.0,732.0,233.0,735.0,313.0,700.0,424.0,643.0
13077,072274077.jpg,612.0,496.0,628.0,494.0,655.0,418.0,715.0,383.0,748.0,484.0,748.0,504.0,685.0,401.0,620.0,356.0,614.7187,351.0407,543.2813,283.9593,622.0,463.0,657.0,441.0,587.0,387.0,653.0,325.0,699.0,306.0,698.0,269.0,643.0
13078,042631967.jpg,294.0,860.0,222.0,703.0,162.0,590.0,215.0,602.0,201.0,756.0,73.0,742.0,189.0,596.0,218.0,455.0,210.0,426.0,180.0,316.0,393.0,521.0,282.0,521.0,196.0,465.0,239.0,444.0,184.0,516.0,131.0,545.0,643.0
13079,071254427.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,415.0,740.1188,381.1107,640.8812,181.8893,280.0,352.0,412.0,499.0,633.0,461.0,881.0,369.0,1087.0,445.0,1128.0,546.0,643.0
13080,064566591.jpg,552.0,641.0,472.0,482.0,383.0,350.0,416.0,369.0,350.0,499.0,236.0,573.0,400.0,360.0,510.0,173.0,509.8233,158.7755,508.1767,26.2245,587.0,393.0,534.0,307.0,499.0,207.0,521.0,139.0,525.0,119.0,532.0,90.0,643.0
13081,018521572.jpg,0.0,0.0,0.0,0.0,650.0,708.0,726.0,677.0,0.0,0.0,0.0,0.0,688.0,693.0,593.0,534.0,586.8558,504.5438,565.1442,400.4562,626.0,559.0,624.0,671.0,548.0,579.0,638.0,489.0,663.0,442.0,607.0,450.0,643.0
13082,020613892.jpg,624.0,602.0,623.0,547.0,663.0,469.0,757.0,482.0,761.0,553.0,763.0,663.0,710.0,476.0,765.0,370.0,764.7443,370.8084,796.2557,271.1916,550.0,349.0,610.0,354.0,695.0,365.0,834.0,375.0,912.0,423.0,970.0,507.0,643.0
13083,025100618.jpg,0.0,0.0,519.0,701.0,684.0,618.0,786.0,674.0,0.0,0.0,0.0,0.0,735.0,646.0,863.0,403.0,862.0451,403.6415,994.9549,314.3585,767.0,131.0,831.0,222.0,858.0,329.0,868.0,476.0,734.0,575.0,783.0,457.0,643.0
13084,017895044.jpg,696.0,703.0,706.0,508.0,815.0,457.0,898.0,457.0,956.0,694.0,987.0,652.0,857.0,457.0,837.0,256.0,845.5236,221.5714,879.4764,84.4286,545.0,345.0,661.0,312.0,743.0,267.0,931.0,244.0,960.0,312.0,1003.0,365.0,643.0
13085,065721320.jpg,389.0,530.0,350.0,189.0,160.0,212.0,309.0,300.0,294.0,430.0,112.0,410.0,235.0,256.0,423.0,69.0,387.8578,63.143,554.1422,90.857,552.0,441.0,383.0,315.0,362.0,67.0,484.0,71.0,406.0,156.0,263.0,143.0,643.0
13086,099443018.jpg,385.0,672.0,589.0,542.0,589.0,383.0,697.0,389.0,810.0,552.0,724.0,618.0,643.0,386.0,675.0,137.0,668.0957,164.6174,704.9043,17.3826,515.0,210.0,463.0,129.0,585.0,110.0,765.0,164.0,732.0,267.0,742.0,352.0,643.0
